mes,sku,produto,marca,categoria,segmento,estoque_unidades,estoque_valor,vendido_mes,giro_estoque,cobertura_dias
2024-09,WGS-CUB-002,Cubo Dianteiro WG Sports Disco 32F,WG Sports,Componentes,Bike,89,2149.35,60,0.67,44
2024-09,WGS-ROL-001,Roldana Cambio WG Sports Alu 11d,WG Sports,Componentes,Bike,125,1706.25,60,0.48,63
2024-09,WGS-KIT-001,Kit Cubo WG Sports Completo,WG Sports,Componentes,Bike,16,834.4,13,0.81,37
2024-10,X11-CAP-001,Capacete X11 Trust Pro Transit,X11,Capacetes,Moto,1,193.46,1,1.0,30
2024-10,X11-CAP-002,Capacete X11 Trust Pro 11,X11,Capacetes,Moto,1,214.96,1,1.0,30
2024-10,X11-CAP-003,Capacete X11 Revo Pro Flagger,X11,Capacetes,Moto,1,279.46,1,1.0,30
2024-10,X11-CAP-004,Capacete X11 Revo Pro All Black,X11,Capacetes,Moto,0,0.0,0,0.0,0
2024-10,X11-CAP-005,Capacete X11 Turner SV Articulado,X11,Capacetes,Moto,0,0.0,0,0.0,0
2024-10,X11-CAP-006,Capacete X11 Crossover Off Road,X11,Capacetes,Moto,0,0.0,0,0.0,0
2024-10,X11-CAP-007,Capacete X11 Ghost Urban,X11,Capacetes,Moto,2,498.72,1,0.5,60
2024-10,X11-JAQ-001,Jaqueta X11 Iron 3 Sporadic,X11,Jaquetas,Moto,1,193.46,1,1.0,30
2024-10,X11-JAQ-002,Jaqueta X11 Super Air Ventilada,X11,Jaquetas,Moto,0,0.0,1,1.0,0
2024-10,X11-JAQ-003,Jaqueta X11 Breeze 2 Ventilada,X11,Jaquetas,Moto,0,0.0,0,0.0,0
2024-10,X11-JAQ-004,Jaqueta X11 Expedition Impermeavel,X11,Jaquetas,Moto,0,0.0,0,0.0,0
2024-10,X11-JAQ-005,Jaqueta X11 One Sport Masculina,X11,Jaquetas,Moto,14,1805.44,16,1.14,26
2024-10,X11-JAQ-006,Jaqueta X11 Sport Naked,X11,Jaquetas,Moto,1,141.86,1,1.0,30
2024-10,X11-LUV-001,Luva X11 Route 2 Couro,X11,Luvas,Moto,29,2368.14,16,0.55,54
2024-10,X11-LUV-002,Luva X11 Blackout 2,X11,Luvas,Moto,27,1508.22,13,0.48,62
2024-10,X11-LUV-003,Luva X11 Impact 2 Cano Longo,X11,Luvas,Moto,17,1680.62,14,0.82,36
2024-10,X11-LUV-004,Luva X11 Thermic Segunda Pele,X11,Luvas,Moto,100,3866.0,58,0.58,52
2024-10,X11-LUV-005,Luva X11 Nitro 4,X11,Luvas,Moto,29,1744.64,16,0.55,54
2024-10,X11-CAL-001,Calca X11 Montano Masculina,X11,Calcas,Moto,0,0.0,1,1.0,0
2024-10,X11-CAL-002,Calca X11 Urban Feminina,X11,Calcas,Moto,18,2321.28,10,0.56,54
2024-10,X11-BOT-001,Bota X11 Urban 2,X11,Botas,Moto,1,171.96,1,1.0,30
2024-10,X11-BOT-002,Bota X11 Dirt Trilha,X11,Botas,Moto,0,0.0,0,0.0,0
2024-10,SCD-CAP-001,Capacete Scud Fenix Solide,Scud,Capacetes,Moto,1,167.95,1,1.0,30
2024-10,SCD-CAP-002,Capacete Scud Attack 2 Viseira,Scud,Capacetes,Moto,22,2955.7,12,0.55,55
2024-10,SCD-CAP-003,Capacete Scud E-Future Eletrico,Scud,Capacetes,Moto,0,0.0,0,0.0,0
2024-10,SCD-CAP-004,Capacete Scud Speed Carbon,Scud,Capacetes,Moto,2,575.9,1,0.5,60
2024-10,SCD-ACE-001,Viseira Scud Fume Universal,Scud,Acessorios,Moto,105,4026.75,68,0.65,46
2024-10,SCD-ACE-002,Bagageiro Scud Universal Moto,Scud,Acessorios,Moto,15,1079.25,14,0.93,32
2024-10,SCD-ACE-003,Capa de Chuva Scud Moto,Scud,Acessorios,Moto,79,2271.25,72,0.91,33
2024-10,SCD-ACE-004,Antena Scud Curta Universal,Scud,Acessorios,Moto,48,688.8,68,1.42,21
2024-10,SCD-ACE-005,Spoiler Traseiro Scud Honda CG,Scud,Acessorios,Moto,107,4617.05,61,0.57,53
2024-10,VES-JAQ-001,Jaqueta Vessel Basic Urban,Vessel,Jaquetas,Moto,30,2962.8,14,0.47,64
2024-10,VES-CAL-001,Calca Vessel Urban Stretch,Vessel,Calcas,Moto,23,2621.08,14,0.61,49
2024-10,VES-LUV-001,Luva Vessel Street Ventilada,Vessel,Luvas,Moto,25,1139.0,19,0.76,39
2024-10,VES-CAP-001,Capacete Vessel Integral Full,Vessel,Capacetes,Moto,4,486.24,2,0.5,60
2024-10,VES-ACE-001,Kit Protecao Vessel Joelhos/Cotovelo,Vessel,Acessorios,Moto,12,683.52,12,1.0,30
2024-10,HO-BIK-001,Bike HighOne Attack Sport 21v Aro 29,HighOne,Bicicletas,Bike,0,0.0,0,0.0,0
2024-10,HO-BIK-002,Bike HighOne MTB Expert 24v Aro 29,HighOne,Bicicletas,Bike,0,0.0,0,0.0,0
2024-10,HO-BIK-003,Bike HighOne Speed React 700c,HighOne,Bicicletas,Bike,0,0.0,0,0.0,0
2024-10,HO-BIK-004,Bike HighOne Kids Fun 20v,HighOne,Bicicletas,Bike,0,0.0,0,0.0,0
2024-10,HO-ACE-001,Capacete HighOne MTB Trail,HighOne,Capacetes,Bike,26,2754.7,16,0.62,49
2024-10,HO-ACE-002,Luva HighOne Trail Gel,HighOne,Luvas,Bike,61,2906.65,61,1.0,30
2024-10,HO-ACE-003,Oculos HighOne Vision UV400,HighOne,Acessorios,Bike,25,1721.25,15,0.6,50
2024-10,HO-ACE-004,Camiseta HighOne Dry-Fit Ciclismo,HighOne,Acessorios,Bike,76,3218.6,68,0.89,34
2024-10,SEN-ROD-001,Roda Sentec Aero 30 Road Alu,Sentec,Rodas,Bike,0,0.0,0,0.0,0
2024-10,SEN-ROD-002,Roda Sentec Aero 50 Carbon Road,Sentec,Rodas,Bike,0,0.0,0,0.0,0
2024-10,SEN-ROD-003,Roda Sentec Comp 29 MTB,Sentec,Rodas,Bike,0,0.0,1,1.0,0
2024-10,SEN-ROD-004,Roda Sentec Trail 29 MTB Tubeless,Sentec,Rodas,Bike,2,810.84,1,0.5,60
2024-10,WGS-CUB-001,Cubo Traseiro WG Sports Disco 36F,WG Sports,Componentes,Bike,136,4236.4,64,0.47,64
2024-10,WGS-CUB-002,Cubo Dianteiro WG Sports Disco 32F,WG Sports,Componentes,Bike,111,2680.65,68,0.61,49
2024-10,WGS-ROL-001,Roldana Cambio WG Sports Alu 11d,WG Sports,Componentes,Bike,83,1132.95,68,0.82,37
2024-10,WGS-KIT-001,Kit Cubo WG Sports Completo,WG Sports,Componentes,Bike,22,1147.3,13,0.59,51
2024-11,X11-CAP-001,Capacete X11 Trust Pro Transit,X11,Capacetes,Moto,2,386.92,3,1.5,20
2024-11,X11-CAP-002,Capacete X11 Trust Pro 11,X11,Capacetes,Moto,0,0.0,0,0.0,0
2024-11,X11-CAP-003,Capacete X11 Revo Pro Flagger,X11,Capacetes,Moto,3,838.38,2,0.67,45
2024-11,X11-CAP-004,Capacete X11 Revo Pro All Black,X11,Capacetes,Moto,0,0.0,0,0.0,0
2024-11,X11-CAP-005,Capacete X11 Turner SV Articulado,X11,Capacetes,Moto,0,0.0,0,0.0,0
2024-11,X11-CAP-006,Capacete X11 Crossover Off Road,X11,Capacetes,Moto,0,0.0,0,0.0,0
2024-11,X11-CAP-007,Capacete X11 Ghost Urban,X11,Capacetes,Moto,1,249.36,1,1.0,30
2024-11,X11-JAQ-001,Jaqueta X11 Iron 3 Sporadic,X11,Jaquetas,Moto,4,773.84,3,0.75,40
2024-11,X11-JAQ-002,Jaqueta X11 Super Air Ventilada,X11,Jaquetas,Moto,6,1031.76,3,0.5,60
2024-11,X11-JAQ-003,Jaqueta X11 Breeze 2 Ventilada,X11,Jaquetas,Moto,0,0.0,0,0.0,0
2024-11,X11-JAQ-004,Jaqueta X11 Expedition Impermeavel,X11,Jaquetas,Moto,10,2579.6,5,0.5,60
2024-11,X11-JAQ-005,Jaqueta X11 One Sport Masculina,X11,Jaquetas,Moto,41,5287.36,21,0.51,59
2024-11,X11-JAQ-006,Jaqueta X11 Sport Naked,X11,Jaquetas,Moto,0,0.0,0,0.0,0
2024-11,X11-LUV-001,Luva X11 Route 2 Couro,X11,Luvas,Moto,30,2449.8,25,0.83,36
2024-11,X11-LUV-002,Luva X11 Blackout 2,X11,Luvas,Moto,20,1117.2,20,1.0,30
2024-11,X11-LUV-003,Luva X11 Impact 2 Cano Longo,X11,Luvas,Moto,24,2372.64,24,1.0,30
2024-11,X11-LUV-004,Luva X11 Thermic Segunda Pele,X11,Luvas,Moto,72,2783.52,86,1.19,25
2024-11,X11-LUV-005,Luva X11 Nitro 4,X11,Luvas,Moto,24,1443.84,18,0.75,40
2024-11,X11-CAL-001,Calca X11 Montano Masculina,X11,Calcas,Moto,0,0.0,0,0.0,0
2024-11,X11-CAL-002,Calca X11 Urban Feminina,X11,Calcas,Moto,43,5545.28,23,0.53,56
2024-11,X11-BOT-001,Bota X11 Urban 2,X11,Botas,Moto,3,515.88,4,1.33,22
2024-11,X11-BOT-002,Bota X11 Dirt Trilha,X11,Botas,Moto,2,472.92,1,0.5,60
2024-11,SCD-CAP-001,Capacete Scud Fenix Solide,Scud,Capacetes,Moto,1,167.95,1,1.0,30
2024-11,SCD-CAP-002,Capacete Scud Attack 2 Viseira,Scud,Capacetes,Moto,43,5777.05,21,0.49,61
2024-11,SCD-CAP-003,Capacete Scud E-Future Eletrico,Scud,Capacetes,Moto,3,719.85,2,0.67,45
2024-11,SCD-CAP-004,Capacete Scud Speed Carbon,Scud,Capacetes,Moto,0,0.0,0,0.0,0
2024-11,SCD-ACE-001,Viseira Scud Fume Universal,Scud,Acessorios,Moto,119,4563.65,83,0.7,43
2024-11,SCD-ACE-002,Bagageiro Scud Universal Moto,Scud,Acessorios,Moto,36,2590.2,20,0.56,54
2024-11,SCD-ACE-003,Capa de Chuva Scud Moto,Scud,Acessorios,Moto,114,3277.5,85,0.75,40
2024-11,SCD-ACE-004,Antena Scud Curta Universal,Scud,Acessorios,Moto,132,1894.2,79,0.6,50
2024-11,SCD-ACE-005,Spoiler Traseiro Scud Honda CG,Scud,Acessorios,Moto,89,3840.35,75,0.84,36
2024-11,VES-JAQ-001,Jaqueta Vessel Basic Urban,Vessel,Jaquetas,Moto,29,2864.04,23,0.79,38
2024-11,VES-CAL-001,Calca Vessel Urban Stretch,Vessel,Calcas,Moto,26,2962.96,20,0.77,39
2024-11,VES-LUV-001,Luva Vessel Street Ventilada,Vessel,Luvas,Moto,51,2323.56,26,0.51,59
2024-11,VES-CAP-001,Capacete Vessel Integral Full,Vessel,Capacetes,Moto,1,121.56,1,1.0,30
2024-11,VES-ACE-001,Kit Protecao Vessel Joelhos/Cotovelo,Vessel,Acessorios,Moto,27,1537.92,18,0.67,45
2024-11,HO-BIK-001,Bike HighOne Attack Sport 21v Aro 29,HighOne,Bicicletas,Bike,0,0.0,0,0.0,0
2024-11,HO-BIK-002,Bike HighOne MTB Expert 24v Aro 29,HighOne,Bicicletas,Bike,0,0.0,0,0.0,0
2024-11,HO-BIK-003,Bike HighOne Speed React 700c,HighOne,Bicicletas,Bike,0,0.0,0,0.0,0
2024-11,HO-BIK-004,Bike HighOne Kids Fun 20v,HighOne,Bicicletas,Bike,0,0.0,0,0.0,0
2024-11,HO-ACE-001,Capacete HighOne MTB Trail,HighOne,Capacetes,Bike,52,5509.4,24,0.46,65
2024-11,HO-ACE-002,Luva HighOne Trail Gel,HighOne,Luvas,Bike,132,6289.8,84,0.64,47
2024-11,HO-ACE-003,Oculos HighOne Vision UV400,HighOne,Acessorios,Bike,34,2340.9,20,0.59,51
2024-11,HO-ACE-004,Camiseta HighOne Dry-Fit Ciclismo,HighOne,Acessorios,Bike,135,5717.25,79,0.59,51
2024-11,SEN-ROD-001,Roda Sentec Aero 30 Road Alu,Sentec,Rodas,Bike,0,0.0,0,0.0,0
2024-11,SEN-ROD-002,Roda Sentec Aero 50 Carbon Road,Sentec,Rodas,Bike,0,0.0,0,0.0,0
2024-11,SEN-ROD-003,Roda Sentec Comp 29 MTB,Sentec,Rodas,Bike,0,0.0,0,0.0,0
2024-11,SEN-ROD-004,Roda Sentec Trail 29 MTB Tubeless,Sentec,Rodas,Bike,0,0.0,1,1.0,0
2024-11,WGS-CUB-001,Cubo Traseiro WG Sports Disco 36F,WG Sports,Componentes,Bike,62,1931.3,76,1.23,24
2024-11,WGS-CUB-002,Cubo Dianteiro WG Sports Disco 32F,WG Sports,Componentes,Bike,169,4081.35,79,0.47,64
2024-11,WGS-ROL-001,Roldana Cambio WG Sports Alu 11d,WG Sports,Componentes,Bike,137,1870.05,86,0.63,48
2024-11,WGS-KIT-001,Kit Cubo WG Sports Completo,WG Sports,Componentes,Bike,34,1773.1,18,0.53,57
2024-12,X11-CAP-001,Capacete X11 Trust Pro Transit,X11,Capacetes,Moto,1,193.46,2,2.0,15
2024-12,X11-CAP-002,Capacete X11 Trust Pro 11,X11,Capacetes,Moto,5,1074.8,3,0.6,50
2024-12,X11-CAP-003,Capacete X11 Revo Pro Flagger,X11,Capacetes,Moto,0,0.0,0,0.0,0
2024-12,X11-CAP-004,Capacete X11 Revo Pro All Black,X11,Capacetes,Moto,0,0.0,0,0.0,0
2024-12,X11-CAP-005,Capacete X11 Turner SV Articulado,X11,Capacetes,Moto,0,0.0,0,0.0,0
2024-12,X11-CAP-006,Capacete X11 Crossover Off Road,X11,Capacetes,Moto,0,0.0,0,0.0,0
2024-12,X11-CAP-007,Capacete X11 Ghost Urban,X11,Capacetes,Moto,2,498.72,3,1.5,20
2024-12,X11-JAQ-001,Jaqueta X11 Iron 3 Sporadic,X11,Jaquetas,Moto,6,1160.76,4,0.67,45
2024-12,X11-JAQ-002,Jaqueta X11 Super Air Ventilada,X11,Jaquetas,Moto,3,515.88,3,1.0,30
2024-12,X11-JAQ-003,Jaqueta X11 Breeze 2 Ventilada,X11,Jaquetas,Moto,1,150.46,2,2.0,15
2024-12,X11-JAQ-004,Jaqueta X11 Expedition Impermeavel,X11,Jaquetas,Moto,2,515.92,2,1.0,30
2024-12,X11-JAQ-005,Jaqueta X11 One Sport Masculina,X11,Jaquetas,Moto,22,2837.12,20,0.91,33
2024-12,X11-JAQ-006,Jaqueta X11 Sport Naked,X11,Jaquetas,Moto,4,567.44,3,0.75,40
2024-12,X11-LUV-001,Luva X11 Route 2 Couro,X11,Luvas,Moto,58,4736.28,29,0.5,60
2024-12,X11-LUV-002,Luva X11 Blackout 2,X11,Luvas,Moto,26,1452.36,29,1.12,27
2024-12,X11-LUV-003,Luva X11 Impact 2 Cano Longo,X11,Luvas,Moto,43,4250.98,25,0.58,52
2024-12,X11-LUV-004,Luva X11 Thermic Segunda Pele,X11,Luvas,Moto,65,2512.9,85,1.31,23
2024-12,X11-LUV-005,Luva X11 Nitro 4,X11,Luvas,Moto,55,3308.8,29,0.53,57
2024-12,X11-CAL-001,Calca X11 Montano Masculina,X11,Calcas,Moto,1,150.46,2,2.0,15
2024-12,X11-CAL-002,Calca X11 Urban Feminina,X11,Calcas,Moto,36,4642.56,25,0.69,43
2024-12,X11-BOT-001,Bota X11 Urban 2,X11,Botas,Moto,1,171.96,2,2.0,15
2024-12,X11-BOT-002,Bota X11 Dirt Trilha,X11,Botas,Moto,6,1418.76,4,0.67,45
2024-12,SCD-CAP-001,Capacete Scud Fenix Solide,Scud,Capacetes,Moto,0,0.0,1,1.0,0
2024-12,SCD-CAP-002,Capacete Scud Attack 2 Viseira,Scud,Capacetes,Moto,41,5508.35,21,0.51,59
2024-12,SCD-CAP-003,Capacete Scud E-Future Eletrico,Scud,Capacetes,Moto,4,959.8,3,0.75,40
2024-12,SCD-CAP-004,Capacete Scud Speed Carbon,Scud,Capacetes,Moto,3,863.85,2,0.67,45
2024-12,SCD-ACE-001,Viseira Scud Fume Universal,Scud,Acessorios,Moto,146,5599.1,89,0.61,49
2024-12,SCD-ACE-002,Bagageiro Scud Universal Moto,Scud,Acessorios,Moto,19,1367.05,23,1.21,25
2024-12,SCD-ACE-003,Capa de Chuva Scud Moto,Scud,Acessorios,Moto,112,3220.0,91,0.81,37
2024-12,SCD-ACE-004,Antena Scud Curta Universal,Scud,Acessorios,Moto,133,1908.55,87,0.65,46
2024-12,SCD-ACE-005,Spoiler Traseiro Scud Honda CG,Scud,Acessorios,Moto,103,4444.45,85,0.83,36
2024-12,VES-JAQ-001,Jaqueta Vessel Basic Urban,Vessel,Jaquetas,Moto,22,2172.72,20,0.91,33
2024-12,VES-CAL-001,Calca Vessel Urban Stretch,Vessel,Calcas,Moto,40,4558.4,25,0.62,48
2024-12,VES-LUV-001,Luva Vessel Street Ventilada,Vessel,Luvas,Moto,49,2232.44,23,0.47,64
2024-12,VES-CAP-001,Capacete Vessel Integral Full,Vessel,Capacetes,Moto,1,121.56,2,2.0,15
2024-12,VES-ACE-001,Kit Protecao Vessel Joelhos/Cotovelo,Vessel,Acessorios,Moto,34,1936.64,23,0.68,44
2024-12,HO-BIK-001,Bike HighOne Attack Sport 21v Aro 29,HighOne,Bicicletas,Bike,0,0.0,0,0.0,0
2024-12,HO-BIK-002,Bike HighOne MTB Expert 24v Aro 29,HighOne,Bicicletas,Bike,0,0.0,0,0.0,0
2024-12,HO-BIK-003,Bike HighOne Speed React 700c,HighOne,Bicicletas,Bike,0,0.0,0,0.0,0
2024-12,HO-BIK-004,Bike HighOne Kids Fun 20v,HighOne,Bicicletas,Bike,0,0.0,0,0.0,0
2024-12,HO-ACE-001,Capacete HighOne MTB Trail,HighOne,Capacetes,Bike,26,2754.7,25,0.96,31
2024-12,HO-ACE-002,Luva HighOne Trail Gel,HighOne,Luvas,Bike,62,2954.3,88,1.42,21
2024-12,HO-ACE-003,Oculos HighOne Vision UV400,HighOne,Acessorios,Bike,20,1377.0,23,1.15,26
2024-12,HO-ACE-004,Camiseta HighOne Dry-Fit Ciclismo,HighOne,Acessorios,Bike,104,4404.4,89,0.86,35
2024-12,SEN-ROD-001,Roda Sentec Aero 30 Road Alu,Sentec,Rodas,Bike,0,0.0,0,0.0,0
2024-12,SEN-ROD-002,Roda Sentec Aero 50 Carbon Road,Sentec,Rodas,Bike,0,0.0,0,0.0,0
2024-12,SEN-ROD-003,Roda Sentec Comp 29 MTB,Sentec,Rodas,Bike,6,1910.52,5,0.83,36
2024-12,SEN-ROD-004,Roda Sentec Trail 29 MTB Tubeless,Sentec,Rodas,Bike,5,2027.1,3,0.6,50
2024-12,WGS-CUB-001,Cubo Traseiro WG Sports Disco 36F,WG Sports,Componentes,Bike,170,5295.5,89,0.52,57
2024-12,WGS-CUB-002,Cubo Dianteiro WG Sports Disco 32F,WG Sports,Componentes,Bike,65,1569.75,84,1.29,23
2024-12,WGS-ROL-001,Roldana Cambio WG Sports Alu 11d,WG Sports,Componentes,Bike,95,1296.75,87,0.92,33
2024-12,WGS-KIT-001,Kit Cubo WG Sports Completo,WG Sports,Componentes,Bike,40,2086.0,21,0.53,57
2025-01,X11-CAP-001,Capacete X11 Trust Pro Transit,X11,Capacetes,Moto,1,193.46,1,1.0,30
2025-01,X11-CAP-002,Capacete X11 Trust Pro 11,X11,Capacetes,Moto,0,0.0,0,0.0,0
2025-01,X11-CAP-003,Capacete X11 Revo Pro Flagger,X11,Capacetes,Moto,0,0.0,0,0.0,0
2025-01,X11-CAP-004,Capacete X11 Revo Pro All Black,X11,Capacetes,Moto,0,0.0,0,0.0,0
2025-01,X11-CAP-005,Capacete X11 Turner SV Articulado,X11,Capacetes,Moto,0,0.0,0,0.0,0
2025-01,X11-CAP-006,Capacete X11 Crossover Off Road,X11,Capacetes,Moto,0,0.0,0,0.0,0
2025-01,X11-CAP-007,Capacete X11 Ghost Urban,X11,Capacetes,Moto,0,0.0,0,0.0,0
2025-01,X11-JAQ-001,Jaqueta X11 Iron 3 Sporadic,X11,Jaquetas,Moto,0,0.0,0,0.0,0
2025-01,X11-JAQ-002,Jaqueta X11 Super Air Ventilada,X11,Jaquetas,Moto,1,171.96,1,1.0,30
2025-01,X11-JAQ-003,Jaqueta X11 Breeze 2 Ventilada,X11,Jaquetas,Moto,0,0.0,0,0.0,0
2025-01,X11-JAQ-004,Jaqueta X11 Expedition Impermeavel,X11,Jaquetas,Moto,0,0.0,0,0.0,0
2025-01,X11-JAQ-005,Jaqueta X11 One Sport Masculina,X11,Jaquetas,Moto,14,1805.44,9,0.64,47
2025-01,X11-JAQ-006,Jaqueta X11 Sport Naked,X11,Jaquetas,Moto,0,0.0,0,0.0,0
2025-01,X11-LUV-001,Luva X11 Route 2 Couro,X11,Luvas,Moto,17,1388.22,10,0.59,51
2025-01,X11-LUV-002,Luva X11 Blackout 2,X11,Luvas,Moto,7,391.02,5,0.71,42
2025-01,X11-LUV-003,Luva X11 Impact 2 Cano Longo,X11,Luvas,Moto,7,692.02,7,1.0,30
2025-01,X11-LUV-004,Luva X11 Thermic Segunda Pele,X11,Luvas,Moto,66,2551.56,48,0.73,41
2025-01,X11-LUV-005,Luva X11 Nitro 4,X11,Luvas,Moto,11,661.76,7,0.64,47
2025-01,X11-CAL-001,Calca X11 Montano Masculina,X11,Calcas,Moto,0,0.0,0,0.0,0
2025-01,X11-CAL-002,Calca X11 Urban Feminina,X11,Calcas,Moto,4,515.84,6,1.5,20
2025-01,X11-BOT-001,Bota X11 Urban 2,X11,Botas,Moto,1,171.96,1,1.0,30
2025-01,X11-BOT-002,Bota X11 Dirt Trilha,X11,Botas,Moto,0,0.0,1,1.0,0
2025-01,SCD-CAP-001,Capacete Scud Fenix Solide,Scud,Capacetes,Moto,1,167.95,1,1.0,30
2025-01,SCD-CAP-002,Capacete Scud Attack 2 Viseira,Scud,Capacetes,Moto,12,1612.2,7,0.58,51
2025-01,SCD-CAP-003,Capacete Scud E-Future Eletrico,Scud,Capacetes,Moto,1,239.95,1,1.0,30
2025-01,SCD-CAP-004,Capacete Scud Speed Carbon,Scud,Capacetes,Moto,0,0.0,0,0.0,0
2025-01,SCD-ACE-001,Viseira Scud Fume Universal,Scud,Acessorios,Moto,84,3221.4,52,0.62,48
2025-01,SCD-ACE-002,Bagageiro Scud Universal Moto,Scud,Acessorios,Moto,9,647.55,8,0.89,34
2025-01,SCD-ACE-003,Capa de Chuva Scud Moto,Scud,Acessorios,Moto,91,2616.25,52,0.57,52
2025-01,SCD-ACE-004,Antena Scud Curta Universal,Scud,Acessorios,Moto,42,602.7,49,1.17,26
2025-01,SCD-ACE-005,Spoiler Traseiro Scud Honda CG,Scud,Acessorios,Moto,39,1682.85,49,1.26,24
2025-01,VES-JAQ-001,Jaqueta Vessel Basic Urban,Vessel,Jaquetas,Moto,11,1086.36,7,0.64,47
2025-01,VES-CAL-001,Calca Vessel Urban Stretch,Vessel,Calcas,Moto,8,911.68,9,1.12,27
2025-01,VES-LUV-001,Luva Vessel Street Ventilada,Vessel,Luvas,Moto,7,318.92,8,1.14,26
2025-01,VES-CAP-001,Capacete Vessel Integral Full,Vessel,Capacetes,Moto,0,0.0,0,0.0,0
2025-01,VES-ACE-001,Kit Protecao Vessel Joelhos/Cotovelo,Vessel,Acessorios,Moto,12,683.52,7,0.58,51
2025-01,HO-BIK-001,Bike HighOne Attack Sport 21v Aro 29,HighOne,Bicicletas,Bike,0,0.0,0,0.0,0
2025-01,HO-BIK-002,Bike HighOne MTB Expert 24v Aro 29,HighOne,Bicicletas,Bike,0,0.0,0,0.0,0
2025-01,HO-BIK-003,Bike HighOne Speed React 700c,HighOne,Bicicletas,Bike,0,0.0,0,0.0,0
2025-01,HO-BIK-004,Bike HighOne Kids Fun 20v,HighOne,Bicicletas,Bike,0,0.0,0,0.0,0
2025-01,HO-ACE-001,Capacete HighOne MTB Trail,HighOne,Capacetes,Bike,8,847.6,6,0.75,40
2025-01,HO-ACE-002,Luva HighOne Trail Gel,HighOne,Luvas,Bike,72,3430.8,42,0.58,51
2025-01,HO-ACE-003,Oculos HighOne Vision UV400,HighOne,Acessorios,Bike,16,1101.6,8,0.5,60
2025-01,HO-ACE-004,Camiseta HighOne Dry-Fit Ciclismo,HighOne,Acessorios,Bike,51,2159.85,45,0.88,34
2025-01,SEN-ROD-001,Roda Sentec Aero 30 Road Alu,Sentec,Rodas,Bike,0,0.0,0,0.0,0
2025-01,SEN-ROD-002,Roda Sentec Aero 50 Carbon Road,Sentec,Rodas,Bike,0,0.0,0,0.0,0
2025-01,SEN-ROD-003,Roda Sentec Comp 29 MTB,Sentec,Rodas,Bike,1,318.42,1,1.0,30
2025-01,SEN-ROD-004,Roda Sentec Trail 29 MTB Tubeless,Sentec,Rodas,Bike,0,0.0,0,0.0,0
2025-01,WGS-CUB-001,Cubo Traseiro WG Sports Disco 36F,WG Sports,Componentes,Bike,110,3426.5,52,0.47,63
2025-01,WGS-CUB-002,Cubo Dianteiro WG Sports Disco 32F,WG Sports,Componentes,Bike,68,1642.2,47,0.69,43
2025-01,WGS-ROL-001,Roldana Cambio WG Sports Alu 11d,WG Sports,Componentes,Bike,89,1214.85,49,0.55,54
2025-01,WGS-KIT-001,Kit Cubo WG Sports Completo,WG Sports,Componentes,Bike,3,156.45,2,0.67,45
2025-02,X11-CAP-001,Capacete X11 Trust Pro Transit,X11,Capacetes,Moto,0,0.0,0,0.0,0
2025-02,X11-CAP-002,Capacete X11 Trust Pro 11,X11,Capacetes,Moto,0,0.0,0,0.0,0
2025-02,X11-CAP-003,Capacete X11 Revo Pro Flagger,X11,Capacetes,Moto,0,0.0,0,0.0,0
2025-02,X11-CAP-004,Capacete X11 Revo Pro All Black,X11,Capacetes,Moto,0,0.0,0,0.0,0
2025-02,X11-CAP-005,Capacete X11 Turner SV Articulado,X11,Capacetes,Moto,0,0.0,0,0.0,0
2025-02,X11-CAP-006,Capacete X11 Crossover Off Road,X11,Capacetes,Moto,0,0.0,0,0.0,0
2025-02,X11-CAP-007,Capacete X11 Ghost Urban,X11,Capacetes,Moto,0,0.0,0,0.0,0
2025-02,X11-JAQ-001,Jaqueta X11 Iron 3 Sporadic,X11,Jaquetas,Moto,0,0.0,0,0.0,0
2025-02,X11-JAQ-002,Jaqueta X11 Super Air Ventilada,X11,Jaquetas,Moto,0,0.0,0,0.0,0
2025-02,X11-JAQ-003,Jaqueta X11 Breeze 2 Ventilada,X11,Jaquetas,Moto,0,0.0,0,0.0,0
2025-02,X11-JAQ-004,Jaqueta X11 Expedition Impermeavel,X11,Jaquetas,Moto,0,0.0,0,0.0,0
2025-02,X11-JAQ-005,Jaqueta X11 One Sport Masculina,X11,Jaquetas,Moto,5,644.8,7,1.4,21
2025-02,X11-JAQ-006,Jaqueta X11 Sport Naked,X11,Jaquetas,Moto,0,0.0,0,0.0,0
2025-02,X11-LUV-001,Luva X11 Route 2 Couro,X11,Luvas,Moto,19,1551.54,9,0.47,63
2025-02,X11-LUV-002,Luva X11 Blackout 2,X11,Luvas,Moto,9,502.74,8,0.89,34
2025-02,X11-LUV-003,Luva X11 Impact 2 Cano Longo,X11,Luvas,Moto,6,593.16,5,0.83,36
2025-02,X11-LUV-004,Luva X11 Thermic Segunda Pele,X11,Luvas,Moto,43,1662.38,38,0.88,34
2025-02,X11-LUV-005,Luva X11 Nitro 4,X11,Luvas,Moto,12,721.92,9,0.75,40
2025-02,X11-CAL-001,Calca X11 Montano Masculina,X11,Calcas,Moto,0,0.0,0,0.0,0
2025-02,X11-CAL-002,Calca X11 Urban Feminina,X11,Calcas,Moto,10,1289.6,8,0.8,38
2025-02,X11-BOT-001,Bota X11 Urban 2,X11,Botas,Moto,0,0.0,0,0.0,0
2025-02,X11-BOT-002,Bota X11 Dirt Trilha,X11,Botas,Moto,0,0.0,0,0.0,0
